Date,Location,MinTemp,MaxTemp,RainToday,RainTomorrow
2012-07-04,PearceRAAF,5.0,20.9,No,No
2012-07-05,PearceRAAF,6.3,21.8,No,No
2012-07-06,PearceRAAF,2.6,21.9,No,Yes
2012-07-07,PearceRAAF,9.1,19.0,Yes,No
2012-07-08,PearceRAAF,7.1,15.2,No,No
2012-07-09,PearceRAAF,4.4,14.7,No,Yes
2012-07-10,PearceRAAF,9.2,15.6,Yes,Yes
2012-07-13,PearceRAAF,2.3,17.6,,No
2012-07-14,PearceRAAF,0.8,18.2,No,No
2012-07-15,PearceRAAF,9.2,19.1,No,Yes
2012-07-16,PearceRAAF,9.4,16.7,Yes,Yes
2012-07-19,PearceRAAF,0.9,18.0,,No
2012-07-22,PearceRAAF,14.8,21.9,,Yes
2012-07-23,PearceRAAF,9.7,19.8,Yes,No
2012-07-24,PearceRAAF,3.1,15.1,No,No
2012-07-25,PearceRAAF,-0.8,15.8,No,No
2012-07-26,PearceRAAF,0.0,18.4,No,No
2012-07-27,PearceRAAF,2.2,18.6,No,No
2012-07-28,PearceRAAF,3.1,19.4,No,No
2012-07-29,PearceRAAF,6.4,20.5,No,No
2012-07-30,PearceRAAF,11.7,23.1,No,No
2012-07-31,PearceRAAF,12.5,20.2,No,Yes
2012-08-01,PearceRAAF,5.8,17.5,Yes,Yes
2012-08-02,PearceRAAF,5.6,18.2,Yes,Yes
2012-08-03,PearceRAAF,10.1,19.4,Yes,Yes
2012-08-04,PearceRAAF,10.3,19.4,Yes,Yes
2012-08-05,PearceRAAF,7.6,19.6,Yes,Yes
2012-08-06,PearceRAAF,11.5,21.9,Yes,Yes
2012-08-07,PearceRAAF,12.3,17.9,Yes,Yes
2012-08-08,PearceRAAF,4.0,18.2,Yes,No
2012-08-09,PearceRAAF,2.6,19.7,No,No
2012-08-10,PearceRAAF,6.4,22.2,No,No
2012-08-11,PearceRAAF,5.2,24.3,No,No
2012-08-12,PearceRAAF,13.4,19.3,No,Yes
2012-08-13,PearceRAAF,7.6,16.1,Yes,No
2012-08-14,PearceRAAF,9.9,18.1,No,Yes
2012-08-15,PearceRAAF,9.4,17.4,Yes,No
2012-08-16,PearceRAAF,2.7,18.8,No,No
2012-08-17,PearceRAAF,7.7,20.2,No,No
2012-08-18,PearceRAAF,9.8,23.8,No,No
2012-08-19,PearceRAAF,4.8,21.1,No,No
2012-08-20,PearceRAAF,10.3,23.2,No,Yes
2012-08-21,PearceRAAF,14.5,20.5,Yes,Yes
2012-08-22,PearceRAAF,11.8,16.3,Yes,No
2012-08-23,PearceRAAF,3.0,17.8,No,No
2012-08-24,PearceRAAF,9.9,19.5,No,No
2012-08-25,PearceRAAF,8.0,23.4,No,No
2012-08-26,PearceRAAF,4.2,20.7,No,No
2012-08-27,PearceRAAF,5.7,17.9,No,Yes
2012-08-28,PearceRAAF,10.6,19.2,Yes,Yes
2012-08-29,PearceRAAF,7.9,20.6,Yes,No
2012-08-30,PearceRAAF,4.7,22.6,No,No
2012-09-02,PearceRAAF,5.0,21.1,,Yes
2012-09-03,PearceRAAF,7.7,21.1,Yes,Yes
2012-09-04,PearceRAAF,7.7,16.2,Yes,Yes
2012-09-05,PearceRAAF,8.8,19.2,Yes,Yes
2012-09-06,PearceRAAF,4.7,17.7,Yes,No
2012-09-07,PearceRAAF,7.3,19.3,No,No
2012-09-08,PearceRAAF,12.2,24.9,No,No
2012-09-09,PearceRAAF,14.4,28.7,No,No
2012-09-10,PearceRAAF,13.4,23.4,No,Yes
2012-09-11,PearceRAAF,13.6,19.9,Yes,No
2012-09-12,PearceRAAF,3.6,19.4,No,No
2012-09-13,PearceRAAF,4.6,21.4,No,No
2012-09-14,PearceRAAF,9.0,24.7,No,No
2012-09-15,PearceRAAF,5.5,25.6,No,No
2012-09-16,PearceRAAF,10.8,27.8,No,No
2012-09-17,PearceRAAF,17.2,26.9,No,Yes
2012-09-18,PearceRAAF,14.1,21.6,Yes,No
2012-09-19,PearceRAAF,12.8,22.1,No,Yes
2012-09-20,PearceRAAF,9.8,20.8,Yes,No
2012-09-23,PearceRAAF,3.7,20.0,,Yes
2012-09-24,PearceRAAF,2.9,20.2,Yes,Yes
2012-09-25,PearceRAAF,11.6,20.6,Yes,Yes
2012-09-26,PearceRAAF,11.1,19.5,Yes,Yes
2012-09-27,PearceRAAF,9.0,15.1,Yes,Yes
2012-09-28,PearceRAAF,2.9,17.4,Yes,No
2012-09-29,PearceRAAF,3.2,20.4,No,No
2012-09-30,PearceRAAF,5.9,28.1,No,No
2012-10-01,PearceRAAF,11.6,33.2,No,No
2012-10-02,PearceRAAF,13.6,26.0,No,Yes
2012-10-03,PearceRAAF,13.4,20.8,Yes,No
2012-10-04,PearceRAAF,9.2,18.9,No,No
2012-10-07,PearceRAAF,8.4,21.6,,Yes
2012-10-08,PearceRAAF,7.5,22.9,Yes,No
2012-10-09,PearceRAAF,10.7,24.8,No,No
2012-10-10,PearceRAAF,11.9,27.0,No,No
2012-10-11,PearceRAAF,16.9,29.3,No,No
2012-10-12,PearceRAAF,13.5,27.6,No,No
2012-10-13,PearceRAAF,17.2,24.9,No,No
2012-10-14,PearceRAAF,11.6,20.9,No,Yes
2012-10-15,PearceRAAF,12.4,22.0,Yes,No
2012-10-16,PearceRAAF,5.1,26.1,No,No
2012-10-17,PearceRAAF,10.4,23.5,No,No
2012-10-18,PearceRAAF,6.5,24.4,No,No
2012-10-21,PearceRAAF,11.5,31.7,,No
2012-10-22,PearceRAAF,15.3,21.4,No,No
2012-10-23,PearceRAAF,7.1,22.9,No,No
2012-10-24,PearceRAAF,11.0,25.5,No,No
2012-10-25,PearceRAAF,12.3,26.8,No,No
2012-10-26,PearceRAAF,12.2,28.9,No,No
2012-10-27,PearceRAAF,15.0,34.1,No,No
2012-10-28,PearceRAAF,13.2,36.1,No,No
2012-10-29,PearceRAAF,13.2,25.9,No,No
2012-10-30,PearceRAAF,10.6,24.2,No,No
2012-10-31,PearceRAAF,12.6,19.8,No,No
2012-11-01,PearceRAAF,14.8,22.4,No,No
2012-11-04,PearceRAAF,12.1,19.0,,Yes
2012-11-05,PearceRAAF,9.3,21.1,Yes,No
2012-11-06,PearceRAAF,12.3,22.7,No,No
2012-11-07,PearceRAAF,8.7,24.5,No,No
2012-11-08,PearceRAAF,8.3,27.8,No,No
2012-11-09,PearceRAAF,11.4,33.5,No,No
2012-11-10,PearceRAAF,8.0,25.2,No,No
2012-11-11,PearceRAAF,10.0,22.9,No,No
2012-11-12,PearceRAAF,9.2,28.1,No,No
2012-11-13,PearceRAAF,8.0,32.7,No,No
2012-11-14,PearceRAAF,10.8,27.9,No,No
2012-11-15,PearceRAAF,13.0,29.0,No,No
2012-11-16,PearceRAAF,11.1,33.7,No,No
2012-11-17,PearceRAAF,16.5,36.9,No,No
2012-11-18,PearceRAAF,11.7,27.4,No,No
2012-11-19,PearceRAAF,10.8,26.4,No,No
2012-11-20,PearceRAAF,8.5,28.0,No,No
2012-11-21,PearceRAAF,14.5,35.2,No,No
2012-11-22,PearceRAAF,17.5,34.1,No,No
2012-11-23,PearceRAAF,15.3,25.6,No,No
2012-11-24,PearceRAAF,13.6,32.3,No,Yes
2012-11-25,PearceRAAF,15.7,29.1,Yes,No
2012-11-26,PearceRAAF,13.0,31.3,No,No
2012-11-27,PearceRAAF,12.2,30.8,No,Yes
2012-11-28,PearceRAAF,14.1,23.7,Yes,Yes
2012-11-29,PearceRAAF,12.1,20.8,Yes,Yes
2012-11-30,PearceRAAF,12.7,21.8,Yes,No
2013-01-01,PearceRAAF,24.4,36.9,No,No
2013-01-02,PearceRAAF,21.4,31.4,No,No
2013-01-03,PearceRAAF,15.5,29.6,No,No
2013-01-04,PearceRAAF,15.3,28.2,No,No
2013-01-05,PearceRAAF,12.6,39.8,No,No
2013-01-14,PearceRAAF,21.5,39.0,,Yes
2013-01-15,PearceRAAF,25.3,36.9,Yes,No
2013-01-16,PearceRAAF,21.3,31.3,No,No
2013-01-17,PearceRAAF,17.6,27.2,No,No
2013-01-18,PearceRAAF,14.5,30.4,No,No
2013-01-19,PearceRAAF,16.3,34.4,No,No
2013-01-20,PearceRAAF,14.0,37.8,No,No
2013-01-21,PearceRAAF,14.4,35.6,No,No
2013-01-22,PearceRAAF,18.2,37.4,No,No
2013-01-23,PearceRAAF,15.3,31.7,No,No
2013-01-24,PearceRAAF,14.2,31.9,No,No
2013-01-25,PearceRAAF,16.9,34.5,No,No
2013-01-26,PearceRAAF,14.2,36.7,No,No
2013-01-27,PearceRAAF,21.0,36.5,No,No
2013-01-28,PearceRAAF,17.0,33.0,No,No
2013-01-29,PearceRAAF,17.8,35.5,No,No
2013-01-30,PearceRAAF,14.0,35.7,No,No
2013-01-31,PearceRAAF,17.5,35.6,No,No
2013-03-01,PearceRAAF,20.4,33.9,No,No
2013-03-02,PearceRAAF,17.6,30.7,No,No
2013-03-03,PearceRAAF,13.4,33.1,No,No
2013-03-04,PearceRAAF,15.9,28.5,No,No
2013-03-05,PearceRAAF,11.8,29.0,No,No
2013-03-06,PearceRAAF,10.7,33.4,No,No
2013-03-07,PearceRAAF,18.9,33.0,No,No
2013-03-10,PearceRAAF,25.4,32.2,,Yes
2013-03-11,PearceRAAF,20.5,28.4,Yes,No
2013-03-12,PearceRAAF,11.1,26.8,No,No
2013-03-13,PearceRAAF,14.8,29.8,No,No
2013-03-14,PearceRAAF,19.0,24.4,No,Yes
2013-03-15,PearceRAAF,16.2,30.2,Yes,No
2013-03-16,PearceRAAF,20.0,31.3,No,No
2013-03-17,PearceRAAF,20.8,32.6,No,No
2013-03-18,PearceRAAF,17.2,33.0,No,No
2013-03-19,PearceRAAF,18.2,32.5,No,No
2013-03-20,PearceRAAF,18.1,26.1,No,No
2013-03-21,PearceRAAF,16.7,26.5,No,No
2013-03-22,PearceRAAF,10.8,27.2,No,No
2013-03-23,PearceRAAF,9.7,27.9,No,No
2013-03-24,PearceRAAF,8.9,30.7,No,No
2013-03-25,PearceRAAF,11.1,24.4,No,Yes
2013-03-26,PearceRAAF,12.4,20.8,Yes,No
2013-03-27,PearceRAAF,6.6,24.1,No,No
2013-03-28,PearceRAAF,10.4,25.6,No,No
2013-03-29,PearceRAAF,13.6,27.8,No,No
2013-03-30,PearceRAAF,13.4,28.4,No,No
2013-03-31,PearceRAAF,15.7,30.6,No,No
2013-04-01,PearceRAAF,19.0,32.4,No,No
2013-04-02,PearceRAAF,16.2,32.7,No,No
2013-04-03,PearceRAAF,23.0,34.9,No,No
2013-04-04,PearceRAAF,18.1,37.8,No,No
2013-04-05,PearceRAAF,16.9,28.9,No,No
2013-04-06,PearceRAAF,16.3,28.7,No,No
2013-04-07,PearceRAAF,17.7,32.3,No,No
2013-04-08,PearceRAAF,19.1,39.4,No,No
2013-04-09,PearceRAAF,13.6,37.9,No,No
2013-04-10,PearceRAAF,16.8,36.6,No,No
2013-04-11,PearceRAAF,21.4,37.2,No,No
2013-04-14,PearceRAAF,19.8,29.9,,Yes
2013-04-15,PearceRAAF,18.2,29.5,Yes,No
2013-04-16,PearceRAAF,19.0,27.5,No,No
2013-04-17,PearceRAAF,18.4,27.3,No,Yes
2013-04-18,PearceRAAF,16.1,26.2,Yes,No
2013-04-21,PearceRAAF,11.9,22.6,,Yes
2013-04-22,PearceRAAF,15.0,23.3,Yes,No
2013-04-23,PearceRAAF,9.2,24.8,No,No
2013-04-24,PearceRAAF,9.6,29.5,No,No
2013-04-25,PearceRAAF,18.4,28.6,No,No
2013-04-26,PearceRAAF,15.4,27.2,No,No
2013-04-27,PearceRAAF,10.6,26.4,No,No
2013-04-28,PearceRAAF,10.2,26.0,No,No
2013-04-29,PearceRAAF,13.2,26.1,No,No
2013-04-30,PearceRAAF,14.4,31.3,No,No
2013-05-01,PearceRAAF,12.6,27.8,No,Yes
2013-05-02,PearceRAAF,17.5,24.7,Yes,Yes
2013-05-03,PearceRAAF,12.9,23.2,Yes,No
2013-05-04,PearceRAAF,11.3,,No,No
2013-05-05,PearceRAAF,13.9,26.0,No,No
2013-05-06,PearceRAAF,11.9,22.2,No,No
2013-05-07,PearceRAAF,13.1,24.8,No,Yes
2013-05-08,PearceRAAF,16.4,21.6,Yes,Yes
2013-05-09,PearceRAAF,11.5,21.9,Yes,Yes
2013-05-12,PearceRAAF,5.9,20.8,,Yes
2013-05-13,PearceRAAF,5.4,20.5,Yes,No
2013-05-14,PearceRAAF,9.7,22.0,No,No
2013-05-15,PearceRAAF,10.6,22.9,No,No
2013-05-16,PearceRAAF,,24.7,No,Yes
2013-05-19,PearceRAAF,8.9,21.5,,Yes
2013-05-20,PearceRAAF,10.6,19.1,Yes,No
2013-05-21,PearceRAAF,5.5,21.0,No,No
2013-05-22,PearceRAAF,4.9,21.2,No,No
2013-05-23,PearceRAAF,8.3,20.1,No,No
2013-05-24,PearceRAAF,4.6,22.0,No,No
2013-05-25,PearceRAAF,9.8,23.8,No,No
2013-05-26,PearceRAAF,13.4,25.1,No,No
2013-05-27,PearceRAAF,11.2,23.1,No,Yes
2013-05-28,PearceRAAF,10.2,20.9,Yes,No
2013-05-29,PearceRAAF,10.3,20.2,No,Yes
2013-05-30,PearceRAAF,11.1,15.2,Yes,Yes
2013-05-31,PearceRAAF,0.6,16.5,Yes,No
2013-06-01,PearceRAAF,3.5,17.5,No,No
2013-06-02,PearceRAAF,8.9,17.8,No,No
2013-06-03,PearceRAAF,12.7,20.0,No,No
2013-06-04,PearceRAAF,8.5,20.1,No,No
2013-06-05,PearceRAAF,9.5,19.5,No,No
2013-06-06,PearceRAAF,13.2,20.7,No,No
2013-06-09,PearceRAAF,11.0,20.8,,Yes
2013-06-10,PearceRAAF,7.7,19.7,Yes,No
2013-06-11,PearceRAAF,9.6,18.7,No,No
2013-06-12,PearceRAAF,10.8,20.3,No,No
2013-06-13,PearceRAAF,9.8,21.2,No,No
2013-06-16,PearceRAAF,0.6,18.7,,Yes
2013-06-17,PearceRAAF,6.5,18.1,Yes,No
2013-06-18,PearceRAAF,4.2,18.5,No,No
2013-06-19,PearceRAAF,5.7,19.4,No,No
2013-06-20,PearceRAAF,1.6,20.0,No,No
2013-06-23,PearceRAAF,10.3,21.0,,No
2013-06-24,PearceRAAF,8.6,22.4,No,Yes
2013-06-25,PearceRAAF,13.5,19.3,Yes,Yes
2013-06-26,PearceRAAF,2.9,19.5,Yes,No
2013-06-27,PearceRAAF,6.9,19.7,No,No
2013-06-28,PearceRAAF,4.3,21.2,No,No
2013-06-29,PearceRAAF,3.8,22.6,No,No
2013-06-30,PearceRAAF,3.0,22.6,No,No
2012-07-01,PerthAirport,4.3,21.0,No,No
2012-07-02,PerthAirport,5.4,21.0,No,No
2012-07-03,PerthAirport,8.2,20.1,No,No
2012-07-04,PerthAirport,7.8,21.6,No,No
2012-07-05,PerthAirport,7.5,22.9,No,No
2012-07-06,PerthAirport,5.0,22.5,No,Yes
2012-07-07,PerthAirport,10.3,20.1,Yes,No
2012-07-08,PerthAirport,6.8,15.8,No,No
2012-07-09,PerthAirport,3.3,14.7,No,Yes
2012-07-10,PerthAirport,7.7,16.3,Yes,Yes
2012-07-11,PerthAirport,7.4,17.4,Yes,No
2012-07-12,PerthAirport,2.8,16.0,No,No
2012-07-13,PerthAirport,2.7,17.9,No,No
2012-07-14,PerthAirport,2.5,18.3,No,No
2012-07-15,PerthAirport,8.6,19.4,No,No
2012-07-16,PerthAirport,9.6,16.5,No,Yes
2012-07-17,PerthAirport,3.9,16.6,Yes,No
2012-07-18,PerthAirport,3.2,16.9,No,No
2012-07-19,PerthAirport,0.5,18.6,No,No
2012-07-20,PerthAirport,3.0,21.3,No,No
2012-07-21,PerthAirport,4.7,23.8,No,No
2012-07-22,PerthAirport,12.1,22.9,No,No
2012-07-23,PerthAirport,6.1,20.1,No,No
2012-07-24,PerthAirport,4.4,15.4,No,No
2012-07-25,PerthAirport,-0.7,16.1,No,No
2012-07-26,PerthAirport,0.5,19.2,No,No
2012-07-27,PerthAirport,4.7,19.3,No,No
2012-07-28,PerthAirport,3.3,20.2,No,No
2012-07-29,PerthAirport,7.0,20.2,No,No
2012-07-30,PerthAirport,10.2,23.3,No,Yes
2012-07-31,PerthAirport,11.5,18.6,Yes,Yes
2012-08-01,PerthAirport,7.3,16.0,Yes,Yes
2012-08-02,PerthAirport,6.3,18.1,Yes,Yes
2012-08-03,PerthAirport,10.8,19.2,Yes,Yes
2012-08-04,PerthAirport,9.9,19.3,Yes,No
2012-08-05,PerthAirport,7.1,20.2,No,No
2012-08-06,PerthAirport,11.4,21.6,No,Yes
2012-08-07,PerthAirport,12.3,17.1,Yes,Yes
2012-08-08,PerthAirport,4.3,18.3,Yes,No
2012-08-09,PerthAirport,6.2,20.2,No,No
2012-08-10,PerthAirport,5.8,23.2,No,No
2012-08-11,PerthAirport,7.5,24.5,No,No
2012-08-12,PerthAirport,13.9,18.2,No,Yes
2012-08-13,PerthAirport,7.0,16.4,Yes,No
2012-08-14,PerthAirport,8.6,18.3,No,Yes
2012-08-15,PerthAirport,8.8,18.2,Yes,No
2012-08-16,PerthAirport,2.7,19.4,No,No
2012-08-17,PerthAirport,9.1,19.4,No,No
2012-08-18,PerthAirport,8.9,23.8,No,No
2012-08-19,PerthAirport,4.1,20.9,No,No
2012-08-20,PerthAirport,12.4,23.7,No,Yes
2012-08-21,PerthAirport,14.5,19.9,Yes,Yes
2012-08-22,PerthAirport,11.8,17.0,Yes,No
2012-08-23,PerthAirport,4.0,18.2,No,No
2012-08-24,PerthAirport,8.5,20.4,No,No
2012-08-25,PerthAirport,6.7,23.2,No,No
2012-08-26,PerthAirport,4.9,21.0,No,No
2012-08-27,PerthAirport,7.2,18.8,No,Yes
2012-08-28,PerthAirport,10.5,19.1,Yes,Yes
2012-08-29,PerthAirport,7.4,20.1,Yes,No
2012-08-30,PerthAirport,6.9,22.9,No,No
2012-08-31,PerthAirport,8.9,22.1,No,No
2012-09-01,PerthAirport,8.9,20.2,No,No
2012-09-02,PerthAirport,6.4,20.9,No,No
2012-09-03,PerthAirport,8.4,20.2,No,Yes
2012-09-04,PerthAirport,8.1,15.8,Yes,Yes
2012-09-05,PerthAirport,7.6,18.5,Yes,Yes
2012-09-06,PerthAirport,4.1,18.0,Yes,No
2012-09-07,PerthAirport,6.8,19.5,No,No
2012-09-08,PerthAirport,10.6,25.4,No,No
2012-09-09,PerthAirport,11.5,29.5,No,No
2012-09-10,PerthAirport,11.9,23.1,No,No
2012-09-11,PerthAirport,13.8,20.6,No,No
2012-09-12,PerthAirport,4.8,19.9,No,No
2012-09-13,PerthAirport,3.5,22.1,No,No
2012-09-14,PerthAirport,9.6,25.2,No,No
2012-09-15,PerthAirport,7.3,26.7,No,No
2012-09-16,PerthAirport,10.3,28.2,No,No
2012-09-17,PerthAirport,15.7,26.0,No,Yes
2012-09-18,PerthAirport,14.8,21.0,Yes,No
2012-09-19,PerthAirport,11.7,21.5,No,Yes
2012-09-20,PerthAirport,10.2,20.5,Yes,Yes
2012-09-21,PerthAirport,11.8,22.3,Yes,Yes
2012-09-22,PerthAirport,11.3,17.8,Yes,No
2012-09-23,PerthAirport,4.5,20.2,No,No
2012-09-24,PerthAirport,4.7,19.5,No,Yes
2012-09-25,PerthAirport,11.9,20.4,Yes,Yes
2012-09-26,PerthAirport,11.8,18.9,Yes,Yes
2012-09-27,PerthAirport,10.2,15.1,Yes,Yes
2012-09-28,PerthAirport,1.9,17.4,Yes,No
2012-09-29,PerthAirport,4.4,20.8,No,No
2012-09-30,PerthAirport,6.5,28.1,No,No
2012-10-01,PerthAirport,12.0,33.9,No,No
2012-10-02,PerthAirport,13.7,24.8,No,Yes
2012-10-03,PerthAirport,14.7,19.8,Yes,Yes
2012-10-04,PerthAirport,9.7,19.6,Yes,No
2012-10-05,PerthAirport,7.5,22.7,No,No
2012-10-06,PerthAirport,10.0,28.2,No,No
2012-10-07,PerthAirport,10.3,20.8,No,Yes
2012-10-08,PerthAirport,6.7,22.3,Yes,No
2012-10-09,PerthAirport,12.9,24.9,No,No
2012-10-10,PerthAirport,11.6,26.9,No,No
2012-10-11,PerthAirport,14.6,29.8,No,No
2012-10-12,PerthAirport,13.2,26.5,No,No
2012-10-13,PerthAirport,17.9,23.7,No,Yes
2012-10-14,PerthAirport,15.3,20.7,Yes,Yes
2012-10-15,PerthAirport,11.9,21.0,Yes,No
2012-10-16,PerthAirport,7.0,24.4,No,No
2012-10-17,PerthAirport,12.5,22.3,No,No
2012-10-18,PerthAirport,7.0,23.3,No,No
2012-10-19,PerthAirport,8.8,23.0,No,No
2012-10-20,PerthAirport,9.4,28.9,No,No
2012-10-21,PerthAirport,13.7,29.4,No,Yes
2012-10-22,PerthAirport,15.4,20.6,Yes,No
2012-10-23,PerthAirport,7.6,22.0,No,No
2012-10-24,PerthAirport,12.0,24.2,No,No
2012-10-25,PerthAirport,12.1,25.6,No,No
2012-10-26,PerthAirport,11.9,28.1,No,No
2012-10-27,PerthAirport,12.5,33.0,No,No
2012-10-28,PerthAirport,13.3,36.0,No,No
2012-10-29,PerthAirport,13.4,23.9,No,No
2012-10-30,PerthAirport,9.4,22.6,No,No
2012-10-31,PerthAirport,14.1,20.1,No,No
2012-11-01,PerthAirport,14.4,21.7,No,No
2012-11-02,PerthAirport,12.0,23.8,No,No
2012-11-03,PerthAirport,11.0,22.3,No,Yes
2012-11-04,PerthAirport,12.7,18.8,Yes,Yes
2012-11-05,PerthAirport,10.0,19.8,Yes,No
2012-11-06,PerthAirport,11.4,21.8,No,No
2012-11-07,PerthAirport,9.5,23.1,No,No
2012-11-08,PerthAirport,10.3,26.5,No,No
2012-11-09,PerthAirport,11.0,31.6,No,No
2012-11-10,PerthAirport,8.2,23.9,No,No
2012-11-11,PerthAirport,8.2,21.8,No,No
2012-11-12,PerthAirport,11.6,26.7,No,No
2012-11-13,PerthAirport,7.7,30.9,No,No
2012-11-14,PerthAirport,11.6,27.6,No,No
2012-11-15,PerthAirport,14.5,26.7,No,No
2012-11-16,PerthAirport,12.3,31.9,No,No
2012-11-17,PerthAirport,16.8,36.1,No,No
2012-11-18,PerthAirport,15.1,26.5,No,No
2012-11-19,PerthAirport,12.4,25.3,No,No
2012-11-20,PerthAirport,8.8,26.3,No,No
2012-11-21,PerthAirport,14.8,35.1,No,No
2012-11-22,PerthAirport,18.1,32.0,No,No
2012-11-23,PerthAirport,17.8,24.9,No,No
2012-11-24,PerthAirport,15.5,30.8,No,Yes
2012-11-25,PerthAirport,16.8,28.2,Yes,No
2012-11-26,PerthAirport,15.2,30.1,No,No
2012-11-27,PerthAirport,13.6,25.9,No,Yes
2012-11-28,PerthAirport,14.2,22.0,Yes,Yes
2012-11-29,PerthAirport,12.5,19.2,Yes,Yes
2012-11-30,PerthAirport,13.2,20.5,Yes,No
2013-01-01,PerthAirport,24.3,32.0,No,No
2013-01-02,PerthAirport,21.7,28.6,No,No
2013-01-03,PerthAirport,16.2,26.9,No,No
2013-01-04,PerthAirport,14.2,26.1,No,No
2013-01-05,PerthAirport,12.7,37.9,No,No
2013-01-06,PerthAirport,21.2,34.1,No,Yes
2013-01-07,PerthAirport,23.4,37.7,Yes,No
2013-01-08,PerthAirport,25.3,39.4,No,No
2013-01-09,PerthAirport,22.3,28.2,No,No
2013-01-10,PerthAirport,13.0,27.4,No,No
2013-01-11,PerthAirport,16.0,30.4,No,No
2013-01-12,PerthAirport,20.2,34.2,No,No
2013-01-13,PerthAirport,22.1,28.5,No,No
2013-01-14,PerthAirport,21.8,37.4,No,No
2013-01-15,PerthAirport,27.8,33.7,No,No
2013-01-16,PerthAirport,21.0,27.6,No,No
2013-01-17,PerthAirport,19.0,26.0,No,No
2013-01-18,PerthAirport,14.2,30.1,No,No
2013-01-19,PerthAirport,16.5,33.8,No,No
2013-01-20,PerthAirport,13.8,35.9,No,No
2013-01-21,PerthAirport,18.6,32.9,No,No
2013-01-22,PerthAirport,18.0,36.1,No,No
2013-01-23,PerthAirport,17.3,29.7,No,No
2013-01-24,PerthAirport,14.3,29.7,No,No
2013-01-25,PerthAirport,16.1,32.1,No,No
2013-01-26,PerthAirport,13.8,35.4,No,No
2013-01-27,PerthAirport,20.1,36.2,No,No
2013-01-28,PerthAirport,16.5,32.4,No,No
2013-01-29,PerthAirport,17.8,32.8,No,No
2013-01-30,PerthAirport,17.2,34.1,No,No
2013-01-31,PerthAirport,17.1,34.8,No,No
2013-03-01,PerthAirport,18.9,34.0,No,No
2013-03-02,PerthAirport,17.1,28.5,No,No
2013-03-03,PerthAirport,15.9,30.6,No,No
2013-03-04,PerthAirport,17.7,26.9,No,Yes
2013-03-05,PerthAirport,13.0,27.3,Yes,No
2013-03-06,PerthAirport,13.0,32.1,No,No
2013-03-07,PerthAirport,18.2,32.7,No,No
2013-03-08,PerthAirport,18.0,33.4,No,No
2013-03-09,PerthAirport,19.1,35.2,No,No
2013-03-10,PerthAirport,23.1,31.2,No,Yes
2013-03-11,PerthAirport,20.1,27.4,Yes,Yes
2013-03-12,PerthAirport,11.0,25.9,Yes,No
2013-03-13,PerthAirport,14.3,28.8,No,No
2013-03-14,PerthAirport,16.9,23.0,No,Yes
2013-03-15,PerthAirport,14.9,29.7,Yes,No
2013-03-16,PerthAirport,19.8,29.8,No,No
2013-03-17,PerthAirport,20.5,31.7,No,No
2013-03-18,PerthAirport,17.3,30.9,No,No
2013-03-19,PerthAirport,17.9,30.0,No,No
2013-03-20,PerthAirport,18.6,25.5,No,No
2013-03-21,PerthAirport,16.4,24.7,No,No
2013-03-22,PerthAirport,12.8,26.7,No,No
2013-03-23,PerthAirport,9.4,26.1,No,No
2013-03-24,PerthAirport,9.5,28.2,No,No
2013-03-25,PerthAirport,10.4,24.6,No,Yes
2013-03-26,PerthAirport,12.6,20.4,Yes,No
2013-03-27,PerthAirport,6.2,23.6,No,No
2013-03-28,PerthAirport,10.6,25.3,No,No
2013-03-29,PerthAirport,12.4,27.3,No,No
2013-03-30,PerthAirport,14.0,28.0,No,No
2013-03-31,PerthAirport,13.0,30.2,No,No
2013-04-01,PerthAirport,16.5,31.8,No,No
2013-04-02,PerthAirport,15.0,32.0,No,No
2013-04-03,PerthAirport,16.8,34.3,No,No
2013-04-04,PerthAirport,18.3,36.3,No,No
2013-04-05,PerthAirport,16.3,27.7,No,No
2013-04-06,PerthAirport,17.1,28.9,No,No
2013-04-07,PerthAirport,18.0,31.5,No,No
2013-04-08,PerthAirport,19.1,37.7,No,No
2013-04-09,PerthAirport,14.4,34.5,No,No
2013-04-10,PerthAirport,17.5,36.1,No,No
2013-04-11,PerthAirport,21.1,36.5,No,No
2013-04-12,PerthAirport,21.4,24.5,No,Yes
2013-04-13,PerthAirport,19.3,27.4,Yes,No
2013-04-14,PerthAirport,20.6,28.3,No,No
2013-04-15,PerthAirport,19.7,28.3,No,No
2013-04-16,PerthAirport,19.5,26.0,No,No
2013-04-17,PerthAirport,18.7,26.9,No,No
2013-04-18,PerthAirport,15.1,25.6,No,No
2013-04-19,PerthAirport,17.4,27.0,No,No
2013-04-20,PerthAirport,13.6,22.9,No,No
2013-04-21,PerthAirport,10.4,22.2,No,Yes
2013-04-22,PerthAirport,14.9,23.0,Yes,No
2013-04-23,PerthAirport,9.6,24.6,No,No
2013-04-24,PerthAirport,9.9,28.4,No,No
2013-04-25,PerthAirport,16.5,27.9,No,No
2013-04-26,PerthAirport,15.3,25.5,No,No
2013-04-27,PerthAirport,11.7,25.3,No,No
2013-04-28,PerthAirport,11.6,24.8,No,No
2013-04-29,PerthAirport,13.3,24.6,No,No
2013-04-30,PerthAirport,15.1,30.2,No,No
2013-05-01,PerthAirport,13.5,26.9,No,Yes
2013-05-02,PerthAirport,16.8,23.2,Yes,Yes
2013-05-03,PerthAirport,10.7,22.9,Yes,No
